Date,Open,High,Low,Close,Adj Close,Volume
2018-12-03,725.000000,788.799988,725.000000,783.049988,677.874329,13272896
2018-12-04,787.000000,818.000000,775.650024,803.700012,695.750671,14907485
2018-12-05,795.000000,799.950012,769.000000,776.349976,672.074219,6138936
2018-12-06,770.000000,771.549988,726.500000,733.349976,634.849731,6871889
2018-12-07,736.000000,749.000000,707.500000,716.849976,620.565918,9197727
2018-12-10,690.000000,704.000000,680.700012,686.599976,594.379089,4663686
2018-12-11,669.200012,711.400024,665.049988,692.900024,599.832886,8509156
2018-12-12,709.000000,743.000000,708.000000,734.299988,635.672180,9988777
2018-12-13,752.900024,805.000000,752.000000,775.700012,671.511536,16073252
2018-12-14,772.650024,798.049988,760.049988,792.900024,686.401306,7758340
2018-12-17,792.000000,802.950012,772.200012,781.450012,676.489258,5144832
2018-12-18,774.000000,784.900024,768.700012,776.599976,672.290588,3233478
2018-12-19,785.000000,843.000000,784.500000,839.650024,726.872070,15604697
2018-12-20,830.000000,875.000000,828.500000,846.049988,732.412476,16632189
2018-12-21,854.000000,864.900024,807.599976,816.849976,707.134460,13418629
2018-12-24,821.500000,834.450012,809.450012,819.250000,709.212036,6341324
2018-12-26,818.950012,835.900024,790.000000,830.500000,718.950989,9412362
2018-12-27,852.000000,856.950012,830.099976,845.099976,731.590027,11473837
2018-12-28,850.000000,858.000000,838.900024,849.250000,735.182678,4885565
2018-12-31,858.000000,871.000000,844.349976,853.849976,739.164734,5424039
2019-01-01,852.599976,852.599976,838.049988,844.750000,731.287109,3102007
2019-01-02,841.000000,856.500000,832.849976,842.299988,729.166138,3995428
2019-01-03,840.000000,847.799988,813.599976,816.650024,706.961304,4500960
2019-01-04,817.500000,838.700012,814.000000,829.799988,718.345093,5537276
2019-01-07,842.000000,843.750000,787.349976,793.900024,687.266968,5265183
2019-01-08,788.549988,819.000000,780.500000,812.549988,703.411987,6561538
2019-01-09,816.000000,824.700012,806.000000,821.750000,711.376343,4423414
2019-01-10,822.000000,828.700012,810.599976,814.250000,704.883667,2883533
2019-01-11,817.000000,820.250000,808.000000,816.150024,706.528442,2607668
2019-01-14,812.900024,818.900024,786.200012,790.950012,684.713196,2734257
2019-01-15,795.000000,811.799988,792.099976,808.849976,700.208923,3114908
2019-01-16,808.799988,838.000000,808.000000,829.599976,718.171875,5907953
2019-01-17,838.000000,853.450012,811.049988,816.750000,707.047913,6405691
2019-01-18,822.900024,823.950012,805.650024,817.349976,707.567261,3202545
2019-01-21,818.000000,821.000000,801.000000,804.799988,696.702942,2005200
2019-01-22,802.000000,817.700012,788.000000,797.349976,690.253540,3612006
2019-01-23,802.000000,806.250000,774.250000,778.700012,674.108582,3406301
2019-01-24,782.000000,786.799988,765.650024,773.500000,669.606995,3186834
2019-01-25,782.799988,793.000000,733.150024,744.500000,644.502197,5757364
2019-01-28,746.900024,750.000000,684.650024,699.299988,605.373169,5637650
2019-01-29,689.900024,750.000000,650.000000,698.599976,604.767212,17522339
2019-01-30,721.549988,728.000000,659.599976,672.900024,582.519226,14013626
2019-01-31,666.849976,691.500000,648.000000,664.700012,575.420471,20500097
2019-02-01,667.000000,700.000000,664.700012,678.650024,587.496826,11316643
2019-02-04,678.000000,691.000000,622.599976,650.750000,563.344177,15121938
2019-02-05,654.000000,662.700012,630.250000,645.400024,558.712708,8178330
2019-02-06,651.000000,661.750000,636.000000,653.849976,566.027832,5598360
2019-02-07,657.000000,678.599976,645.799988,652.349976,564.729309,7497063
2019-02-08,645.900024,661.950012,605.000000,613.900024,531.443726,14176445
2019-02-11,605.799988,605.900024,575.349976,598.049988,526.295593,10993491
2019-02-12,607.000000,623.700012,593.299988,598.900024,527.043701,10809037
2019-02-14,623.000000,668.000000,623.000000,656.599976,577.820801,11517490
2019-02-15,665.000000,667.650024,633.250000,639.349976,562.640381,7131168
2019-02-18,639.000000,649.400024,615.000000,623.500000,548.692200,5029496
2019-02-19,617.000000,626.599976,609.250000,614.299988,540.595886,8019332
2019-02-20,620.000000,652.000000,620.000000,645.200012,567.788574,8425366
2019-02-21,650.000000,689.000000,644.450012,683.950012,601.889343,12819378
2019-02-22,688.000000,712.000000,675.549988,679.950012,598.369263,14487785
2019-02-25,692.000000,694.950012,670.450012,678.799988,597.357178,7170280
2019-02-26,670.599976,675.000000,653.299988,659.250000,580.152832,7651827
2019-02-27,664.700012,674.700012,652.099976,658.900024,579.844849,5582202
2019-02-28,658.799988,661.900024,643.599976,655.250000,576.632813,5169520
2019-03-01,660.000000,675.000000,657.450012,671.900024,591.285095,5917890
2019-03-05,669.299988,753.599976,663.950012,739.950012,651.170410,16550540
2019-03-06,748.000000,766.500000,725.599976,730.500000,642.854187,11222755
2019-03-07,725.000000,727.299988,704.200012,719.049988,632.777954,8561355
2019-03-08,720.000000,735.950012,698.000000,702.000000,617.773682,10113206
2019-03-11,709.500000,721.000000,705.500000,718.950012,632.690063,6209946
2019-03-12,729.500000,732.900024,715.200012,719.849976,633.481995,5277650
2019-03-13,718.000000,722.000000,698.450012,701.849976,617.641663,5960734
2019-03-14,707.250000,728.000000,700.000000,701.900024,617.685669,8838335
2019-03-15,708.900024,714.349976,693.250000,700.049988,616.057556,6544528
2019-03-18,711.700012,713.450012,691.400024,700.000000,616.013611,4474835
2019-03-19,704.000000,708.900024,693.799988,697.950012,614.209534,3491200
2019-03-20,704.000000,741.700012,701.599976,732.599976,644.702209,12317163
2019-03-22,740.049988,754.599976,724.099976,727.000000,639.774170,9736906
2019-03-25,718.950012,721.799988,707.000000,713.349976,627.761841,4100448
2019-03-26,721.000000,734.799988,716.000000,729.700012,642.150208,4967164
2019-03-27,735.000000,759.799988,731.049988,750.400024,660.366638,9988266
2019-03-28,753.000000,823.349976,753.000000,811.150024,713.827759,14078068
2019-04-01,866.900024,873.599976,831.250000,847.200012,745.552490,15294031
2019-04-02,851.400024,857.750000,831.799988,839.450012,738.732361,6961161
2019-04-03,842.099976,892.650024,842.000000,869.849976,765.484924,19156812
2019-04-04,882.000000,904.900024,872.150024,898.150024,790.389465,21062041
2019-04-05,903.500000,919.400024,895.200012,903.049988,794.701599,13862456
2019-04-08,880.000000,916.549988,853.099976,859.349976,756.244690,21915690
2019-04-09,855.000000,858.950012,821.349976,831.750000,731.956177,16180912
2019-04-10,831.000000,849.400024,820.000000,824.400024,725.488098,14132218
2019-04-11,832.700012,848.799988,826.599976,845.799988,744.320435,8720383
2019-04-12,847.750000,852.900024,825.799988,830.099976,730.504150,5847339
2019-04-15,835.000000,839.900024,828.099976,834.750000,734.596252,3312944
2019-04-16,840.500000,854.000000,830.250000,832.450012,732.572205,6276471
2019-04-18,833.000000,833.950012,788.650024,800.549988,704.499573,8489368
2019-04-22,795.000000,795.000000,725.000000,733.950012,645.890381,11701429
2019-04-23,724.000000,768.650024,723.000000,744.200012,654.910461,14276230
2019-04-24,749.700012,761.950012,736.549988,749.099976,659.222595,8484419
2019-04-25,733.000000,761.900024,724.000000,733.299988,645.318298,13610602
2019-04-26,740.000000,752.150024,728.500000,738.450012,649.850403,5255810
2019-04-30,737.700012,738.400024,670.599976,695.450012,612.009521,12985688
2019-05-02,689.049988,708.000000,675.000000,679.650024,598.105225,8635597
2019-05-03,681.000000,710.000000,671.799988,705.700012,621.029785,10386650
2019-05-06,690.000000,703.750000,682.000000,686.549988,604.177368,5942049
2019-05-07,685.000000,691.799988,672.049988,678.599976,605.765137,8006432
2019-05-08,674.000000,681.599976,666.049988,673.000000,600.766174,5268914
2019-05-09,671.900024,688.250000,668.599976,681.599976,608.443054,5426226
2019-05-10,688.000000,708.450012,686.000000,698.049988,623.127502,9052790
2019-05-13,693.900024,694.400024,651.299988,659.049988,588.313477,6519138
2019-05-14,656.950012,707.650024,652.000000,697.000000,622.190247,10232289
2019-05-15,707.000000,728.000000,676.049988,706.849976,630.983032,15020777
2019-05-16,698.900024,715.000000,687.349976,707.950012,631.965027,7748697
2019-05-17,715.000000,728.000000,712.000000,723.200012,645.578186,8252009
2019-05-20,760.000000,846.900024,740.950012,814.549988,727.123474,19774364
2019-05-21,800.000000,836.599976,794.150024,807.750000,721.053284,15058819
2019-05-22,802.000000,808.150024,774.799988,784.549988,700.343323,12791195
2019-05-23,809.000000,834.400024,775.250000,783.549988,699.450684,10437733
2019-05-24,792.000000,798.900024,774.200012,794.099976,708.868347,7020498
2019-05-27,790.000000,808.700012,784.700012,791.900024,706.904480,4984004
2019-05-28,799.500000,799.700012,780.000000,784.450012,700.254150,4925407
2019-05-29,784.000000,787.400024,763.700012,777.799988,694.317871,6603828
2019-05-30,780.000000,793.049988,771.349976,774.049988,690.970337,4785603
2019-05-31,779.500000,800.500000,775.250000,786.549988,702.128662,8739765
2019-06-03,788.849976,817.799988,776.500000,810.849976,723.820496,8016349
2019-06-04,814.349976,819.900024,791.750000,796.450012,710.966187,5211001
2019-06-06,773.950012,773.950012,728.549988,735.799988,656.825745,13824784
2019-06-07,737.549988,768.000000,712.349976,731.099976,652.630249,17844854
2019-06-10,748.000000,755.000000,723.500000,733.349976,654.638672,7365637
2019-06-11,700.000000,714.950012,668.599976,674.549988,602.149841,35067863
2019-06-12,668.000000,669.000000,608.750000,621.049988,554.391968,36410404
2019-06-13,614.099976,698.799988,588.200012,694.299988,619.780029,48502247
2019-06-14,707.000000,708.700012,662.150024,672.250000,600.096619,29969483
2019-06-17,673.450012,683.900024,646.400024,654.700012,584.430359,12626784
2019-06-18,650.000000,655.200012,604.200012,609.799988,544.349487,18206689
2019-06-19,620.000000,635.799988,487.850006,555.500000,495.877594,66903417
2019-06-20,565.349976,607.000000,554.799988,599.750000,535.378174,30808353
2019-06-21,602.000000,622.299988,559.400024,612.000000,546.313416,38708216
2019-06-24,609.500000,630.000000,598.000000,619.099976,552.651306,18651952
2019-06-25,611.000000,629.900024,608.000000,621.549988,554.838318,12018606
2019-06-26,612.000000,622.900024,602.049988,612.250000,546.536621,15599198
2019-06-27,615.000000,642.900024,615.000000,627.450012,560.105164,17002179
2019-06-28,628.000000,629.849976,601.000000,607.700012,542.474915,13295764
2019-07-01,614.000000,627.200012,614.000000,621.950012,555.195435,10218339
2019-07-02,623.500000,648.500000,611.700012,642.400024,573.450562,14514748
2019-07-03,639.000000,696.549988,637.200012,690.950012,616.789612,26703510
2019-07-04,692.700012,729.000000,692.250000,703.849976,628.304993,30934915
2019-07-05,708.500000,745.450012,703.349976,727.349976,649.282715,21867719
2019-07-08,734.000000,736.000000,677.099976,689.000000,615.048828,16836448
2019-07-09,690.500000,702.900024,670.400024,687.099976,613.352722,14348907
2019-07-10,689.000000,696.000000,653.500000,659.599976,588.804443,9630722
2019-07-11,666.099976,683.700012,653.099976,672.150024,600.007446,11773216
2019-07-12,675.950012,679.700012,661.299988,665.950012,594.472839,7403702
2019-07-15,665.799988,670.000000,630.650024,638.950012,570.370789,11266098
2019-07-16,632.099976,651.700012,613.549988,646.349976,576.976501,14407272
2019-07-17,640.000000,672.700012,639.650024,668.200012,596.481323,11191570
2019-07-18,664.000000,678.200012,651.000000,659.099976,588.358093,9512911
2019-07-19,662.099976,671.400024,631.500000,634.950012,566.800110,8904510
2019-07-22,636.799988,661.200012,619.200012,655.900024,585.501526,9390791
2019-07-23,654.000000,658.599976,634.599976,640.549988,571.799072,9257113
2019-07-24,645.000000,649.400024,606.000000,611.700012,546.045654,9438901
2019-07-25,617.000000,627.299988,604.000000,612.000000,546.313416,9008608
2019-07-26,618.000000,639.750000,613.500000,624.349976,557.337830,8286875
2019-07-29,575.000000,598.849976,547.849976,559.700012,499.626801,23390774
2019-07-30,549.000000,579.799988,516.200012,523.900024,467.669281,31793317
2019-07-31,529.150024,544.400024,506.000000,535.599976,478.113464,20561347
2019-08-01,535.099976,543.900024,514.049988,521.950012,465.928528,13858800
2019-08-02,516.900024,527.150024,475.200012,489.649994,437.095306,17574739
2019-08-05,469.799988,488.700012,457.399994,476.750000,425.579895,20296315
2019-08-06,476.000000,519.700012,475.000000,514.049988,458.876434,21114507
2019-08-07,500.000000,500.000000,441.100006,445.399994,397.594696,35552716
2019-08-08,451.000000,459.000000,425.500000,444.350006,396.657440,30293042
2019-08-09,447.000000,521.000000,447.000000,505.250000,451.020966,37475122
2019-08-13,520.000000,597.549988,505.000000,573.099976,511.588562,33570671
2019-08-14,587.000000,619.000000,542.750000,551.349976,492.172943,31460012
2019-08-16,521.500000,562.500000,498.000000,550.750000,491.637390,35839314
2019-08-19,561.700012,572.650024,530.900024,536.849976,486.292999,22835367
2019-08-20,539.000000,540.200012,505.250000,521.400024,472.298004,25558079
2019-08-21,520.000000,520.799988,471.649994,483.549988,438.012482,23556397
2019-08-22,470.000000,470.000000,438.299988,450.549988,408.120178,29104118
2019-08-23,449.950012,479.600006,436.000000,467.850006,423.790985,26614900
2019-08-26,496.000000,507.000000,466.149994,487.750000,441.816956,26511371
2019-08-27,496.000000,499.850006,468.000000,471.500000,427.097290,20575491
2019-08-28,465.049988,473.350006,447.500000,457.250000,414.189240,19588825
2019-08-29,432.000000,455.700012,420.799988,449.299988,406.987885,29998580
2019-08-30,450.000000,461.399994,435.000000,455.350006,412.468170,25045646
2019-09-03,445.000000,464.549988,435.000000,454.549988,411.743469,19335680
2019-09-04,447.000000,466.000000,442.850006,458.299988,415.140320,17362058
2019-09-05,458.299988,468.600006,443.049988,447.950012,405.765045,14979226
2019-09-06,422.000000,438.000000,405.000000,425.700012,385.610382,34199127
2019-09-09,429.950012,434.399994,421.100006,424.600006,384.614014,13936084
2019-09-11,425.149994,437.700012,422.149994,431.450012,390.818909,16213230
2019-09-12,435.350006,458.950012,435.200012,449.399994,407.078491,20703399
2019-09-13,451.000000,454.450012,432.000000,442.250000,400.601837,18403949
2019-09-16,445.000000,456.700012,430.750000,435.250000,394.261047,14271053
2019-09-17,425.000000,437.299988,420.649994,429.149994,388.735504,15976072
2019-09-18,436.000000,438.700012,411.350006,419.250000,379.767822,11972390
2019-09-19,420.899994,422.600006,379.149994,394.750000,357.575073,22849313
2019-09-20,402.000000,434.000000,395.350006,428.399994,388.056122,25702645
2019-09-23,437.950012,450.000000,428.549988,437.700012,396.480347,12681025
2019-09-24,437.500000,444.399994,427.200012,435.000000,394.034607,10218122
2019-09-25,426.000000,433.799988,419.299988,423.899994,383.979919,11630282
2019-09-26,427.149994,436.649994,405.000000,413.750000,374.785767,20502182
2019-09-27,410.750000,414.500000,383.399994,390.100006,353.362976,19865522
2019-09-30,360.600006,361.899994,240.050003,255.899994,231.801025,91930251
2019-10-01,253.000000,283.899994,225.649994,267.600006,242.399216,85080578
2019-10-03,277.000000,306.100006,252.149994,266.149994,241.085754,40046617
2019-10-04,266.200012,272.000000,241.550003,245.250000,222.153976,26879872
2019-10-07,245.250000,247.699997,213.500000,234.250000,212.189896,31275080
2019-10-09,239.000000,246.649994,232.050003,239.800003,217.217224,19510869
2019-10-10,229.000000,240.750000,185.300003,195.350006,176.953232,73340563
2019-10-11,190.550003,218.000000,176.500000,209.899994,190.133011,89330792
2019-10-14,211.000000,215.600006,193.600006,197.800003,179.172516,42427671
2019-10-15,187.000000,196.399994,182.199997,189.100006,171.291824,45404398
2019-10-16,189.100006,195.000000,166.949997,173.050003,156.753311,50261582
2019-10-17,168.449997,204.000000,165.800003,197.949997,179.308365,86561554
